_LOCATION_,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag_Codes
HKG,OILPROD,TOT,KTOE,A,2015,0,
HKG,OILPROD,TOT,KTOE,A,2018,0,
HKG,OILPROD,TOT,KTOE,A,2011,0,
HKG,OILPROD,TOT,KTOE,A,2001,0,
HKG,OILPROD,TOT,KTOE,A,2003,0,
HKG,OILPROD,TOT,KTOE,A,2013,0,
HND,OILPROD,TOT,KTOE,A,2009,0,
HND,OILPROD,TOT,KTOE,A,2019,0,
HND,OILPROD,TOT,KTOE,A,2012,0,
HND,OILPROD,TOT,KTOE,A,2016,0,
HND,OILPROD,TOT,KTOE,A,2004,0,
HND,OILPROD,TOT,KTOE,A,2011,0,
HND,OILPROD,TOT,KTOE,A,2006,0,
HND,OILPROD,TOT,KTOE,A,2005,0,
HND,OILPROD,TOT,KTOE,A,2013,0,
HND,OILPROD,TOT,KTOE,A,2003,0,
HND,OILPROD,TOT,KTOE,A,2015,0,
HND,OILPROD,TOT,KTOE,A,2010,0,
HND,OILPROD,TOT,KTOE,A,2020,0,
HND,OILPROD,TOT,KTOE,A,2007,0,
HND,OILPROD,TOT,KTOE,A,2008,0,
HND,OILPROD,TOT,KTOE,A,2017,0,
HND,OILPROD,TOT,KTOE,A,2021,0,
HND,OILPROD,TOT,KTOE,A,2001,0,
HND,OILPROD,TOT,KTOE,A,2014,0,
HND,OILPROD,TOT,KTOE,A,2018,0,
HND,OILPROD,TOT,KTOE,A,2002,0,
HTI,OILPROD,TOT,KTOE,A,2017,0,
HTI,OILPROD,TOT,KTOE,A,2003,0,
HTI,OILPROD,TOT,KTOE,A,2004,0,
HTI,OILPROD,TOT,KTOE,A,2014,0,
HTI,OILPROD,TOT,KTOE,A,2005,0,
HTI,OILPROD,TOT,KTOE,A,2006,0,
HTI,OILPROD,TOT,KTOE,A,2018,0,
HTI,OILPROD,TOT,KTOE,A,2013,0,
HTI,OILPROD,TOT,KTOE,A,2001,0,
HTI,OILPROD,TOT,KTOE,A,2021,0,
HTI,OILPROD,TOT,KTOE,A,2019,0,
HTI,OILPROD,TOT,KTOE,A,2007,0,
HTI,OILPROD,TOT,KTOE,A,2015,0,
HTI,OILPROD,TOT,KTOE,A,2016,0,
HTI,OILPROD,TOT,KTOE,A,2008,0,
HTI,OILPROD,TOT,KTOE,A,2010,0,
HTI,OILPROD,TOT,KTOE,A,2020,0,
HTI,OILPROD,TOT,KTOE,A,2011,0,
HTI,OILPROD,TOT,KTOE,A,2002,0,
HTI,OILPROD,TOT,KTOE,A,2009,0,
HTI,OILPROD,TOT,KTOE,A,2012,0,
IRL,OILPROD,TOT,KTOE,A,2017,0,
IRL,OILPROD,TOT,KTOE,A,2018,0,
IRL,OILPROD,TOT,KTOE,A,2020,0,
IRL,OILPROD,TOT,KTOE,A,2009,0,
IRL,OILPROD,TOT,KTOE,A,2003,0,
IRL,OILPROD,TOT,KTOE,A,2016,0,
IRL,OILPROD,TOT,KTOE,A,2007,0,
IRL,OILPROD,TOT,KTOE,A,2006,0,
IRL,OILPROD,TOT,KTOE,A,2013,0,
IRL,OILPROD,TOT,KTOE,A,2014,0,
IRL,OILPROD,TOT,KTOE,A,2001,0,
IRL,OILPROD,TOT,KTOE,A,2002,0,
IRL,OILPROD,TOT,KTOE,A,2010,0,
IRL,OILPROD,TOT,KTOE,A,2012,0,
IRL,OILPROD,TOT,KTOE,A,2015,0,
IRL,OILPROD,TOT,KTOE,A,2005,0,
IRL,OILPROD,TOT,KTOE,A,2019,0,
IRL,OILPROD,TOT,KTOE,A,2008,0,
IRL,OILPROD,TOT,KTOE,A,2021,0,
IRL,OILPROD,TOT,KTOE,A,2004,0,
IRL,OILPROD,TOT,KTOE,A,2011,0,
ISL,OILPROD,TOT,KTOE,A,2002,0,
ISL,OILPROD,TOT,KTOE,A,2020,0,
ISL,OILPROD,TOT,KTOE,A,2007,0,
ISL,OILPROD,TOT,KTOE,A,2018,0,
ISL,OILPROD,TOT,KTOE,A,2019,0,
ISL,OILPROD,TOT,KTOE,A,2005,0,
ISL,OILPROD,TOT,KTOE,A,2011,0,
ISL,OILPROD,TOT,KTOE,A,2006,0,
ISL,OILPROD,TOT,KTOE,A,2008,0,
ISL,OILPROD,TOT,KTOE,A,2010,0,
ISL,OILPROD,TOT,KTOE,A,2003,0,
ISL,OILPROD,TOT,KTOE,A,2012,0,
ISL,OILPROD,TOT,KTOE,A,2004,0,
ISL,OILPROD,TOT,KTOE,A,2013,0,
ISL,OILPROD,TOT,KTOE,A,2001,0,
ISL,OILPROD,TOT,KTOE,A,2021,0,
ISL,OILPROD,TOT,KTOE,A,2017,0,
ISL,OILPROD,TOT,KTOE,A,2015,0,
ISL,OILPROD,TOT,KTOE,A,2014,0,
ISL,OILPROD,TOT,KTOE,A,2009,0,
ISL,OILPROD,TOT,KTOE,A,2016,0,
JAM,OILPROD,TOT,KTOE,A,2014,0,
JAM,OILPROD,TOT,KTOE,A,2008,0,
JAM,OILPROD,TOT,KTOE,A,2011,0,
JAM,OILPROD,TOT,KTOE,A,2006,0,
JAM,OILPROD,TOT,KTOE,A,2004,0,
JAM,OILPROD,TOT,KTOE,A,2005,0,
JAM,OILPROD,TOT,KTOE,A,2007,0,
JAM,OILPROD,TOT,KTOE,A,2001,0,
JAM,OILPROD,TOT,KTOE,A,2015,0,
JAM,OILPROD,TOT,KTOE,A,2013,0,
JAM,OILPROD,TOT,KTOE,A,2009,0,
JAM,OILPROD,TOT,KTOE,A,2016,0,
JAM,OILPROD,TOT,KTOE,A,2017,0,
JAM,OILPROD,TOT,KTOE,A,2010,0,
JAM,OILPROD,TOT,KTOE,A,2019,0,
JAM,OILPROD,TOT,KTOE,A,2002,0,
JAM,OILPROD,TOT,KTOE,A,2012,0,
JAM,OILPROD,TOT,KTOE,A,2021,0,
JAM,OILPROD,TOT,KTOE,A,2018,0,
JAM,OILPROD,TOT,KTOE,A,2003,0,
JAM,OILPROD,TOT,KTOE,A,2020,0,
JOR,OILPROD,TOT,KTOE,A,2016,0,
JOR,OILPROD,TOT,KTOE,A,2015,0,
KEN,OILPROD,TOT,KTOE,A,2005,0,
KEN,OILPROD,TOT,KTOE,A,2014,0,
KEN,OILPROD,TOT,KTOE,A,2015,0,
KEN,OILPROD,TOT,KTOE,A,2002,0,
KEN,OILPROD,TOT,KTOE,A,2006,0,
KEN,OILPROD,TOT,KTOE,A,2021,0,
KEN,OILPROD,TOT,KTOE,A,2016,0,
KEN,OILPROD,TOT,KTOE,A,2018,0,
KEN,OILPROD,TOT,KTOE,A,2017,0,
KEN,OILPROD,TOT,KTOE,A,2010,0,
KEN,OILPROD,TOT,KTOE,A,2004,0,
KEN,OILPROD,TOT,KTOE,A,2001,0,
KEN,OILPROD,TOT,KTOE,A,2019,0,
KEN,OILPROD,TOT,KTOE,A,2013,0,
KEN,OILPROD,TOT,KTOE,A,2009,0,
KEN,OILPROD,TOT,KTOE,A,2012,0,
KEN,OILPROD,TOT,KTOE,A,2008,0,
KEN,OILPROD,TOT,KTOE,A,2020,0,
KEN,OILPROD,TOT,KTOE,A,2007,0,
KEN,OILPROD,TOT,KTOE,A,2003,0,
KEN,OILPROD,TOT,KTOE,A,2011,0,
KHM,OILPROD,TOT,KTOE,A,2020,0,
KHM,OILPROD,TOT,KTOE,A,2010,0,
KHM,OILPROD,TOT,KTOE,A,2013,0,
KHM,OILPROD,TOT,KTOE,A,2016,0,
KHM,OILPROD,TOT,KTOE,A,2019,0,
KHM,OILPROD,TOT,KTOE,A,2004,0,
KHM,OILPROD,TOT,KTOE,A,2014,0,
KHM,OILPROD,TOT,KTOE,A,2003,0,
KHM,OILPROD,TOT,KTOE,A,2012,0,
KHM,OILPROD,TOT,KTOE,A,2007,0,
KHM,OILPROD,TOT,KTOE,A,2008,0,
KHM,OILPROD,TOT,KTOE,A,2005,0,
KHM,OILPROD,TOT,KTOE,A,2021,0,
KHM,OILPROD,TOT,KTOE,A,2017,0,
KHM,OILPROD,TOT,KTOE,A,2001,0,
KHM,OILPROD,TOT,KTOE,A,2018,0,
KHM,OILPROD,TOT,KTOE,A,2015,0,
KHM,OILPROD,TOT,KTOE,A,2002,0,
KHM,OILPROD,TOT,KTOE,A,2006,0,
KHM,OILPROD,TOT,KTOE,A,2009,0,
KHM,OILPROD,TOT,KTOE,A,2011,0,
KOR,OILPROD,TOT,KTOE,A,2002,0,
KOR,OILPROD,TOT,KTOE,A,2003,0,
KOR,OILPROD,TOT,KTOE,A,2004,0,
KOR,OILPROD,TOT,KTOE,A,2001,0,
LAO,OILPROD,TOT,KTOE,A,2019,0,
LAO,OILPROD,TOT,KTOE,A,2004,0,
LAO,OILPROD,TOT,KTOE,A,2011,0,
LAO,OILPROD,TOT,KTOE,A,2010,0,
LAO,OILPROD,TOT,KTOE,A,2014,0,
LAO,OILPROD,TOT,KTOE,A,2016,0,
LAO,OILPROD,TOT,KTOE,A,2008,0,
LAO,OILPROD,TOT,KTOE,A,2002,0,
LAO,OILPROD,TOT,KTOE,A,2001,0,
LAO,OILPROD,TOT,KTOE,A,2006,0,
LAO,OILPROD,TOT,KTOE,A,2012,0,
LAO,OILPROD,TOT,KTOE,A,2017,0,
LAO,OILPROD,TOT,KTOE,A,2020,0,
LAO,OILPROD,TOT,KTOE,A,2021,0,
LAO,OILPROD,TOT,KTOE,A,2003,0,
LAO,OILPROD,TOT,KTOE,A,2007,0,
LAO,OILPROD,TOT,KTOE,A,2018,0,
LAO,OILPROD,TOT,KTOE,A,2009,0,
LAO,OILPROD,TOT,KTOE,A,2015,0,
LAO,OILPROD,TOT,KTOE,A,2013,0,
LAO,OILPROD,TOT,KTOE,A,2005,0,
LBN,OILPROD,TOT,KTOE,A,2005,0,
LBN,OILPROD,TOT,KTOE,A,2009,0,
LBN,OILPROD,TOT,KTOE,A,2010,0,
LBN,OILPROD,TOT,KTOE,A,2008,0,
LBN,OILPROD,TOT,KTOE,A,2007,0,
LBN,OILPROD,TOT,KTOE,A,2006,0,
LBN,OILPROD,TOT,KTOE,A,2014,0,
LBN,OILPROD,TOT,KTOE,A,2021,0,
LBN,OILPROD,TOT,KTOE,A,2020,0,
LBN,OILPROD,TOT,KTOE,A,2018,0,
LBN,OILPROD,TOT,KTOE,A,2013,0,
LBN,OILPROD,TOT,KTOE,A,2011,0,
LBN,OILPROD,TOT,KTOE,A,2004,0,
LBN,OILPROD,TOT,KTOE,A,2012,0,
LBN,OILPROD,TOT,KTOE,A,2015,0,
LBN,OILPROD,TOT,KTOE,A,2016,0,
LBN,OILPROD,TOT,KTOE,A,2019,0,
LBN,OILPROD,TOT,KTOE,A,2001,0,
LBN,OILPROD,TOT,KTOE,A,2002,0,
LBN,OILPROD,TOT,KTOE,A,2003,0,
LBN,OILPROD,TOT,KTOE,A,2017,0,
LKA,OILPROD,TOT,KTOE,A,2013,0,
LKA,OILPROD,TOT,KTOE,A,2005,0,
LKA,OILPROD,TOT,KTOE,A,2004,0,
LKA,OILPROD,TOT,KTOE,A,2001,0,
LKA,OILPROD,TOT,KTOE,A,2012,0,
LKA,OILPROD,TOT,KTOE,A,2010,0,
LKA,OILPROD,TOT,KTOE,A,2003,0,
LKA,OILPROD,TOT,KTOE,A,2021,0,
LKA,OILPROD,TOT,KTOE,A,2017,0,
LKA,OILPROD,TOT,KTOE,A,2009,0,
LKA,OILPROD,TOT,KTOE,A,2011,0,
LKA,OILPROD,TOT,KTOE,A,2014,0,
LKA,OILPROD,TOT,KTOE,A,2019,0,
LKA,OILPROD,TOT,KTOE,A,2002,0,
LKA,OILPROD,TOT,KTOE,A,2016,0,
LKA,OILPROD,TOT,KTOE,A,2020,0,
LKA,OILPROD,TOT,KTOE,A,2007,0,
LKA,OILPROD,TOT,KTOE,A,2008,0,
LKA,OILPROD,TOT,KTOE,A,2015,0,
LKA,OILPROD,TOT,KTOE,A,2006,0,
LKA,OILPROD,TOT,KTOE,A,2018,0,
LUX,OILPROD,TOT,KTOE,A,2011,0,
LUX,OILPROD,TOT,KTOE,A,2001,0,
LUX,OILPROD,TOT,KTOE,A,2014,0,
LUX,OILPROD,TOT,KTOE,A,2016,0,
LUX,OILPROD,TOT,KTOE,A,2017,0,
LUX,OILPROD,TOT,KTOE,A,2003,0,
LUX,OILPROD,TOT,KTOE,A,2004,0,
LUX,OILPROD,TOT,KTOE,A,2007,0,
LUX,OILPROD,TOT,KTOE,A,2020,0,
LUX,OILPROD,TOT,KTOE,A,2021,0,
LUX,OILPROD,TOT,KTOE,A,2002,0,
LUX,OILPROD,TOT,KTOE,A,2012,0,
LUX,OILPROD,TOT,KTOE,A,2019,0,
LUX,OILPROD,TOT,KTOE,A,2008,0,
LUX,OILPROD,TOT,KTOE,A,2009,0,
LUX,OILPROD,TOT,KTOE,A,2006,0,
LUX,OILPROD,TOT,KTOE,A,2010,0,
LUX,OILPROD,TOT,KTOE,A,2018,0,
LUX,OILPROD,TOT,KTOE,A,2005,0,
LUX,OILPROD,TOT,KTOE,A,2015,0,
LUX,OILPROD,TOT,KTOE,A,2013,0,
LVA,OILPROD,TOT,KTOE,A,2015,0,
LVA,OILPROD,TOT,KTOE,A,2016,0,
LVA,OILPROD,TOT,KTOE,A,2021,0,
LVA,OILPROD,TOT,KTOE,A,2014,0,
LVA,OILPROD,TOT,KTOE,A,2007,0,
LVA,OILPROD,TOT,KTOE,A,2018,0,
LVA,OILPROD,TOT,KTOE,A,2005,0,
LVA,OILPROD,TOT,KTOE,A,2013,0,
LVA,OILPROD,TOT,KTOE,A,2012,0,
LVA,OILPROD,TOT,KTOE,A,2003,0,
LVA,OILPROD,TOT,KTOE,A,2006,0,
LVA,OILPROD,TOT,KTOE,A,2001,0,
LVA,OILPROD,TOT,KTOE,A,2017,0,
LVA,OILPROD,TOT,KTOE,A,2010,0,
LVA,OILPROD,TOT,KTOE,A,2002,0,
LVA,OILPROD,TOT,KTOE,A,2019,0,
LVA,OILPROD,TOT,KTOE,A,2004,0,
LVA,OILPROD,TOT,KTOE,A,2008,0,
LVA,OILPROD,TOT,KTOE,A,2020,0,
LVA,OILPROD,TOT,KTOE,A,2011,0,
LVA,OILPROD,TOT,KTOE,A,2009,0,
MDA,OILPROD,TOT,KTOE,A,2002,0,
MDA,OILPROD,TOT,KTOE,A,2003,0,
MDA,OILPROD,TOT,KTOE,A,2001,0,
MDG,OILPROD,TOT,KTOE,A,2001,0,
MDG,OILPROD,TOT,KTOE,A,2018,0,
MDG,OILPROD,TOT,KTOE,A,2011,0,
MDG,OILPROD,TOT,KTOE,A,2008,0,
MDG,OILPROD,TOT,KTOE,A,2003,0,
MDG,OILPROD,TOT,KTOE,A,2012,0,
MDG,OILPROD,TOT,KTOE,A,2016,0,
MDG,OILPROD,TOT,KTOE,A,2010,0,
MDG,OILPROD,TOT,KTOE,A,2009,0,
MDG,OILPROD,TOT,KTOE,A,2004,0,
MDG,OILPROD,TOT,KTOE,A,2019,0,
MDG,OILPROD,TOT,KTOE,A,2013,0,
MDG,OILPROD,TOT,KTOE,A,2020,0,
MDG,OILPROD,TOT,KTOE,A,2015,0,
MDG,OILPROD,TOT,KTOE,A,2014,0,
MDG,OILPROD,TOT,KTOE,A,2002,0,
MDG,OILPROD,TOT,KTOE,A,2006,0,
MDG,OILPROD,TOT,KTOE,A,2007,0,
MDG,OILPROD,TOT,KTOE,A,2005,0,
MDG,OILPROD,TOT,KTOE,A,2017,0,
MDG,OILPROD,TOT,KTOE,A,2021,0,
MKD,OILPROD,TOT,KTOE,A,2017,0,
MKD,OILPROD,TOT,KTOE,A,2018,0,
MKD,OILPROD,TOT,KTOE,A,2003,0,
MKD,OILPROD,TOT,KTOE,A,2006,0,
MKD,OILPROD,TOT,KTOE,A,2021,0,
MKD,OILPROD,TOT,KTOE,A,2005,0,
MKD,OILPROD,TOT,KTOE,A,2009,0,
MKD,OILPROD,TOT,KTOE,A,2008,0,
MKD,OILPROD,TOT,KTOE,A,2011,0,
MKD,OILPROD,TOT,KTOE,A,2001,0,
MKD,OILPROD,TOT,KTOE,A,2004,0,
MKD,OILPROD,TOT,KTOE,A,2013,0,
MKD,OILPROD,TOT,KTOE,A,2019,0,
MKD,OILPROD,TOT,KTOE,A,2015,0,
MKD,OILPROD,TOT,KTOE,A,2014,0,
MKD,OILPROD,TOT,KTOE,A,2002,0,
MKD,OILPROD,TOT,KTOE,A,2012,0,
MKD,OILPROD,TOT,KTOE,A,2016,0,
MKD,OILPROD,TOT,KTOE,A,2020,0,
MKD,OILPROD,TOT,KTOE,A,2007,0,
MKD,OILPROD,TOT,KTOE,A,2010,0,
MLT,OILPROD,TOT,KTOE,A,2004,0,
MLT,OILPROD,TOT,KTOE,A,2014,0,
MLT,OILPROD,TOT,KTOE,A,2005,0,
MLT,OILPROD,TOT,KTOE,A,2006,0,
MLT,OILPROD,TOT,KTOE,A,2007,0,
MLT,OILPROD,TOT,KTOE,A,2021,0,
MLT,OILPROD,TOT,KTOE,A,2008,0,
MLT,OILPROD,TOT,KTOE,A,2017,0,
MLT,OILPROD,TOT,KTOE,A,2016,0,
MLT,OILPROD,TOT,KTOE,A,2002,0,
MLT,OILPROD,TOT,KTOE,A,2001,0,
MLT,OILPROD,TOT,KTOE,A,2003,0,
MLT,OILPROD,TOT,KTOE,A,2009,0,
MLT,OILPROD,TOT,KTOE,A,2015,0,
MLT,OILPROD,TOT,KTOE,A,2018,0,
MLT,OILPROD,TOT,KTOE,A,2010,0,
MLT,OILPROD,TOT,KTOE,A,2020,0,
MLT,OILPROD,TOT,KTOE,A,2012,0,
MLT,OILPROD,TOT,KTOE,A,2019,0,
MLT,OILPROD,TOT,KTOE,A,2011,0,
MLT,OILPROD,TOT,KTOE,A,2013,0,
MNE,OILPROD,TOT,KTOE,A,2021,0,
MNE,OILPROD,TOT,KTOE,A,2018,0,
MNE,OILPROD,TOT,KTOE,A,2015,0,
MNE,OILPROD,TOT,KTOE,A,2009,0,
MNE,OILPROD,TOT,KTOE,A,2013,0,
MNE,OILPROD,TOT,KTOE,A,2016,0,
MNE,OILPROD,TOT,KTOE,A,2019,0,
MNE,OILPROD,TOT,KTOE,A,2017,0,
MNE,OILPROD,TOT,KTOE,A,2006,0,
MNE,OILPROD,TOT,KTOE,A,2011,0,
MNE,OILPROD,TOT,KTOE,A,2020,0,
MNE,OILPROD,TOT,KTOE,A,2008,0,
MNE,OILPROD,TOT,KTOE,A,2007,0,
MNE,OILPROD,TOT,KTOE,A,2010,0,
MNE,OILPROD,TOT,KTOE,A,2012,0,
MNE,OILPROD,TOT,KTOE,A,2005,0,
MNE,OILPROD,TOT,KTOE,A,2014,0,
MOZ,OILPROD,TOT,KTOE,A,2003,0,
MOZ,OILPROD,TOT,KTOE,A,2001,0,
MOZ,OILPROD,TOT,KTOE,A,2018,0,
MOZ,OILPROD,TOT,KTOE,A,2019,0,
MOZ,OILPROD,TOT,KTOE,A,2014,0,
MOZ,OILPROD,TOT,KTOE,A,2002,0,
MOZ,OILPROD,TOT,KTOE,A,2011,0,
MOZ,OILPROD,TOT,KTOE,A,2013,0,
MOZ,OILPROD,TOT,KTOE,A,2017,0,
MOZ,OILPROD,TOT,KTOE,A,2012,0,
MOZ,OILPROD,TOT,KTOE,A,2020,0,
MOZ,OILPROD,TOT,KTOE,A,2021,0,
MOZ,OILPROD,TOT,KTOE,A,2016,0,
MOZ,OILPROD,TOT,KTOE,A,2015,0,
NAM,OILPROD,TOT,KTOE,A,2012,0,
NAM,OILPROD,TOT,KTOE,A,2019,0,
NAM,OILPROD,TOT,KTOE,A,2016,0,
NAM,OILPROD,TOT,KTOE,A,2002,0,
NAM,OILPROD,TOT,KTOE,A,2015,0,
NAM,OILPROD,TOT,KTOE,A,2001,0,
NAM,OILPROD,TOT,KTOE,A,2004,0,
NAM,OILPROD,TOT,KTOE,A,2009,0,
NAM,OILPROD,TOT,KTOE,A,2007,0,
NAM,OILPROD,TOT,KTOE,A,2013,0,
NAM,OILPROD,TOT,KTOE,A,2018,0,
NAM,OILPROD,TOT,KTOE,A,2020,0,
NAM,OILPROD,TOT,KTOE,A,2017,0,
NAM,OILPROD,TOT,KTOE,A,2011,0,
NAM,OILPROD,TOT,KTOE,A,2006,0,
NAM,OILPROD,TOT,KTOE,A,2021,0,
NAM,OILPROD,TOT,KTOE,A,2005,0,
NAM,OILPROD,TOT,KTOE,A,2010,0,
NAM,OILPROD,TOT,KTOE,A,2003,0,
NAM,OILPROD,TOT,KTOE,A,2014,0,
NAM,OILPROD,TOT,KTOE,A,2008,0,
NER,OILPROD,TOT,KTOE,A,2010,0,
NER,OILPROD,TOT,KTOE,A,2003,0,
NER,OILPROD,TOT,KTOE,A,2005,0,
NER,OILPROD,TOT,KTOE,A,2006,0,
NER,OILPROD,TOT,KTOE,A,2001,0,
NER,OILPROD,TOT,KTOE,A,2008,0,
NER,OILPROD,TOT,KTOE,A,2009,0,
NER,OILPROD,TOT,KTOE,A,2004,0,
NER,OILPROD,TOT,KTOE,A,2002,0,
NER,OILPROD,TOT,KTOE,A,2007,0,
NIC,OILPROD,TOT,KTOE,A,2001,0,
NIC,OILPROD,TOT,KTOE,A,2017,0,
NIC,OILPROD,TOT,KTOE,A,2002,0,
NIC,OILPROD,TOT,KTOE,A,2011,0,
NIC,OILPROD,TOT,KTOE,A,2005,0,
NIC,OILPROD,TOT,KTOE,A,2008,0,
NIC,OILPROD,TOT,KTOE,A,2006,0,
NIC,OILPROD,TOT,KTOE,A,2018,0,
NIC,OILPROD,TOT,KTOE,A,2004,0,
NIC,OILPROD,TOT,KTOE,A,2013,0,
NIC,OILPROD,TOT,KTOE,A,2010,0,
NIC,OILPROD,TOT,KTOE,A,2021,0,
NIC,OILPROD,TOT,KTOE,A,2019,0,
NIC,OILPROD,TOT,KTOE,A,2009,0,
NIC,OILPROD,TOT,KTOE,A,2003,0,
NIC,OILPROD,TOT,KTOE,A,2014,0,
NIC,OILPROD,TOT,KTOE,A,2020,0,
NIC,OILPROD,TOT,KTOE,A,2012,0,
NIC,OILPROD,TOT,KTOE,A,2015,0,
NIC,OILPROD,TOT,KTOE,A,2016,0,
NIC,OILPROD,TOT,KTOE,A,2007,0,
NPL,OILPROD,TOT,KTOE,A,2013,0,
NPL,OILPROD,TOT,KTOE,A,2020,0,
NPL,OILPROD,TOT,KTOE,A,2001,0,
NPL,OILPROD,TOT,KTOE,A,2003,0,
NPL,OILPROD,TOT,KTOE,A,2014,0,
NPL,OILPROD,TOT,KTOE,A,2008,0,
NPL,OILPROD,TOT,KTOE,A,2018,0,
NPL,OILPROD,TOT,KTOE,A,2011,0,
NPL,OILPROD,TOT,KTOE,A,2006,0,
NPL,OILPROD,TOT,KTOE,A,2004,0,
NPL,OILPROD,TOT,KTOE,A,2007,0,
NPL,OILPROD,TOT,KTOE,A,2009,0,
NPL,OILPROD,TOT,KTOE,A,2015,0,
NPL,OILPROD,TOT,KTOE,A,2010,0,
NPL,OILPROD,TOT,KTOE,A,2002,0,
NPL,OILPROD,TOT,KTOE,A,2016,0,
NPL,OILPROD,TOT,KTOE,A,2021,0,
NPL,OILPROD,TOT,KTOE,A,2012,0,
NPL,OILPROD,TOT,KTOE,A,2019,0,
NPL,OILPROD,TOT,KTOE,A,2005,0,
NPL,OILPROD,TOT,KTOE,A,2017,0,
PAN,OILPROD,TOT,KTOE,A,2021,0,
PAN,OILPROD,TOT,KTOE,A,2001,0,
PAN,OILPROD,TOT,KTOE,A,2018,0,
PAN,OILPROD,TOT,KTOE,A,2007,0,
PAN,OILPROD,TOT,KTOE,A,2009,0,
PAN,OILPROD,TOT,KTOE,A,2019,0,
PAN,OILPROD,TOT,KTOE,A,2005,0,
PAN,OILPROD,TOT,KTOE,A,2013,0,
PAN,OILPROD,TOT,KTOE,A,2004,0,
PAN,OILPROD,TOT,KTOE,A,2011,0,
PAN,OILPROD,TOT,KTOE,A,2014,0,
PAN,OILPROD,TOT,KTOE,A,2003,0,
PAN,OILPROD,TOT,KTOE,A,2020,0,
PAN,OILPROD,TOT,KTOE,A,2015,0,
PAN,OILPROD,TOT,KTOE,A,2016,0,
PAN,OILPROD,TOT,KTOE,A,2008,0,
PAN,OILPROD,TOT,KTOE,A,2010,0,
PAN,OILPROD,TOT,KTOE,A,2006,0,
PAN,OILPROD,TOT,KTOE,A,2012,0,
PAN,OILPROD,TOT,KTOE,A,2002,0,
PAN,OILPROD,TOT,KTOE,A,2017,0,
PRK,OILPROD,TOT,KTOE,A,2017,0,
PRK,OILPROD,TOT,KTOE,A,2013,0,
PRK,OILPROD,TOT,KTOE,A,2014,0,
PRK,OILPROD,TOT,KTOE,A,2005,0,
PRK,OILPROD,TOT,KTOE,A,2004,0,
PRK,OILPROD,TOT,KTOE,A,2010,0,
PRK,OILPROD,TOT,KTOE,A,2002,0,
PRK,OILPROD,TOT,KTOE,A,2006,0,
PRK,OILPROD,TOT,KTOE,A,2009,0,
PRK,OILPROD,TOT,KTOE,A,2020,0,
PRK,OILPROD,TOT,KTOE,A,2001,0,
PRK,OILPROD,TOT,KTOE,A,2011,0,
PRK,OILPROD,TOT,KTOE,A,2003,0,
PRK,OILPROD,TOT,KTOE,A,2007,0,
PRK,OILPROD,TOT,KTOE,A,2012,0,
PRK,OILPROD,TOT,KTOE,A,2016,0,
PRK,OILPROD,TOT,KTOE,A,2015,0,
PRK,OILPROD,TOT,KTOE,A,2021,0,
PRK,OILPROD,TOT,KTOE,A,2018,0,
PRK,OILPROD,TOT,KTOE,A,2008,0,
PRK,OILPROD,TOT,KTOE,A,2019,0,
PRT,OILPROD,TOT,KTOE,A,2020,0,
PRT,OILPROD,TOT,KTOE,A,2009,0,
PRT,OILPROD,TOT,KTOE,A,2002,0,
PRT,OILPROD,TOT,KTOE,A,2015,0,
PRT,OILPROD,TOT,KTOE,A,2019,0,
PRT,OILPROD,TOT,KTOE,A,2018,0,
PRT,OILPROD,TOT,KTOE,A,2021,0,
PRT,OILPROD,TOT,KTOE,A,2014,0,
PRT,OILPROD,TOT,KTOE,A,2017,0,
PRT,OILPROD,TOT,KTOE,A,2008,0,
PRT,OILPROD,TOT,KTOE,A,2012,0,
PRT,OILPROD,TOT,KTOE,A,2003,0,
PRT,OILPROD,TOT,KTOE,A,2007,0,
PRT,OILPROD,TOT,KTOE,A,2011,0,
PRT,OILPROD,TOT,KTOE,A,2001,0,
PRT,OILPROD,TOT,KTOE,A,2006,0,
PRT,OILPROD,TOT,KTOE,A,2004,0,
PRT,OILPROD,TOT,KTOE,A,2005,0,
PRT,OILPROD,TOT,KTOE,A,2010,0,
PRT,OILPROD,TOT,KTOE,A,2016,0,
PRT,OILPROD,TOT,KTOE,A,2013,0,
PRY,OILPROD,TOT,KTOE,A,2002,0,
PRY,OILPROD,TOT,KTOE,A,2013,0,
PRY,OILPROD,TOT,KTOE,A,2005,0,
PRY,OILPROD,TOT,KTOE,A,2001,0,
PRY,OILPROD,TOT,KTOE,A,2021,0,
PRY,OILPROD,TOT,KTOE,A,2008,0,
PRY,OILPROD,TOT,KTOE,A,2006,0,
PRY,OILPROD,TOT,KTOE,A,2015,0,
PRY,OILPROD,TOT,KTOE,A,2009,0,
PRY,OILPROD,TOT,KTOE,A,2012,0,
PRY,OILPROD,TOT,KTOE,A,2018,0,
PRY,OILPROD,TOT,KTOE,A,2019,0,
PRY,OILPROD,TOT,KTOE,A,2011,0,
PRY,OILPROD,TOT,KTOE,A,2014,0,
PRY,OILPROD,TOT,KTOE,A,2017,0,
PRY,OILPROD,TOT,KTOE,A,2007,0,
PRY,OILPROD,TOT,KTOE,A,2003,0,
PRY,OILPROD,TOT,KTOE,A,2016,0,
PRY,OILPROD,TOT,KTOE,A,2010,0,
PRY,OILPROD,TOT,KTOE,A,2004,0,
